"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15935","Cancelar processo para adicionar um novo usuário","","Wed May 21 18:28:44 BRT 2025","passed","Wed May 21 18:29:00 BRT 2025","","","",""
"","451","Verificar apresentação dos dados de diretrizes diárias","","Wed May 21 18:34:09 BRT 2025","passed","Wed May 21 18:34:10 BRT 2025","","","",""
"","41806","Administrador acessa a aplicação cadastro de usuário com perfis","","Wed May 21 18:32:21 BRT 2025","passed","Wed May 21 18:33:02 BRT 2025","","","",""
"","6588","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Wed May 21 18:30:14 BRT 2025","passed","Wed May 21 18:30:21 BRT 2025","","","",""
"","457","Acesso ao menu pelo Administrador","","Wed May 21 18:34:07 BRT 2025","passed","Wed May 21 18:34:08 BRT 2025","","","",""
"","4620","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Wed May 21 18:38:23 BRT 2025","passed","Wed May 21 18:38:28 BRT 2025","","","",""
"","5290","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Wed May 21 18:34:31 BRT 2025","passed","Wed May 21 18:34:37 BRT 2025","","","",""
"","3022","Visualizar usuários cadastrados","","Wed May 21 18:28:41 BRT 2025","passed","Wed May 21 18:28:44 BRT 2025","","","",""
"","447","Verificar apresentação dos dados de diretrizes semanais","","Wed May 21 18:34:10 BRT 2025","passed","Wed May 21 18:34:10 BRT 2025","","","",""
"","18703","Usuário Trading/Portifólio acessa a aplicação editar","","Wed May 21 18:38:33 BRT 2025","broken","Wed May 21 18:38:51 BRT 2025","","","",""
"","3166","Usuário Trading/Portifólio acessa a aplicação criar dados","","Wed May 21 18:39:05 BRT 2025","passed","Wed May 21 18:39:08 BRT 2025","","","",""
"","4600","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Wed May 21 18:38:18 BRT 2025","passed","Wed May 21 18:38:23 BRT 2025","","","",""
"","27688","Consultar um arquivo de evidências com sucesso","","Wed May 21 18:31:28 BRT 2025","passed","Wed May 21 18:31:56 BRT 2025","","","",""
"","24674","Consultar um arquivo que não existe","","Wed May 21 18:31:56 BRT 2025","passed","Wed May 21 18:32:20 BRT 2025","","","",""
"","5299","Verificar apresentação do histórico dos dados de diretrizes diárias","","Wed May 21 18:34:10 BRT 2025","passed","Wed May 21 18:34:15 BRT 2025","","","",""
"","14912","Cancelar exclusão de um usuário","","Wed May 21 18:29:42 BRT 2025","failed","Wed May 21 18:29:57 BRT 2025","","","",""
"","24929","Erro ao tentar cadastrar usuário que já existe","","Wed May 21 18:35:15 BRT 2025","passed","Wed May 21 18:35:40 BRT 2025","","","",""
"","402","Usuário Trading/Portifólio acessa a aplicação visualizar","","Wed May 21 18:38:32 BRT 2025","passed","Wed May 21 18:38:33 BRT 2025","","","",""
"","41607","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Wed May 21 18:30:46 BRT 2025","failed","Wed May 21 18:31:28 BRT 2025","","","",""
"","26916","Adicionar um novo usuário administrador","","Wed May 21 18:29:00 BRT 2025","passed","Wed May 21 18:29:27 BRT 2025","","","",""
"","21832","Campos obrigatórios não preenchidos","","Wed May 21 18:36:16 BRT 2025","passed","Wed May 21 18:36:38 BRT 2025","","","",""
"","6652","O usuário seleciona o modulo Produtos IREC do menu lateral","","Wed May 21 18:30:21 BRT 2025","passed","Wed May 21 18:30:28 BRT 2025","","","",""
"","15394","Excluir um usuário existente","","Wed May 21 18:29:57 BRT 2025","failed","Wed May 21 18:30:13 BRT 2025","","","",""
"","15248","Editar um usuário existente","","Wed May 21 18:29:27 BRT 2025","failed","Wed May 21 18:29:42 BRT 2025","","","",""
"","679","Exportar dados da diretriz diária apresentados em XLSX","","Wed May 21 18:34:42 BRT 2025","passed","Wed May 21 18:34:43 BRT 2025","","","",""
"","24640","Administrador cadastra um novo usuário","","Wed May 21 18:36:38 BRT 2025","passed","Wed May 21 18:37:03 BRT 2025","","","",""
"","24769","Cadastro de usuário com sucesso","","Wed May 21 18:34:51 BRT 2025","passed","Wed May 21 18:35:15 BRT 2025","","","",""
"","315","Usuário Trading/Portifólio acessa a aplicação prêmios","","Wed May 21 18:39:08 BRT 2025","passed","Wed May 21 18:39:08 BRT 2025","","","",""
"","1197","Acesso ao menu pelo Trading/Portifólio","","Wed May 21 18:39:08 BRT 2025","passed","Wed May 21 18:39:09 BRT 2025","","","",""
"","13288","Usuário Trading/Portifólio acessa a aplicação excluir","","Wed May 21 18:38:51 BRT 2025","passed","Wed May 21 18:39:05 BRT 2025","","","",""
"","266","Visualizar dashboard com diretrizes de curto prazo","","Wed May 21 18:34:09 BRT 2025","passed","Wed May 21 18:34:09 BRT 2025","","","",""
"","319","Visualizar dashboard com diretrizes semanais","","Wed May 21 18:34:08 BRT 2025","passed","Wed May 21 18:34:09 BRT 2025","","","",""
"","1472","Exportar dados da diretriz Semanal apresentados em XLSX","","Wed May 21 18:34:43 BRT 2025","passed","Wed May 21 18:34:44 BRT 2025","","","",""
