"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","740","Exportar dados da diretriz diária apresentados em XLSX","","Wed May 21 17:44:36 BRT 2025","passed","Wed May 21 17:44:37 BRT 2025","","","",""
"","24733","Administrador tenta cadastrar um usuário já existente","","Wed May 21 17:46:59 BRT 2025","passed","Wed May 21 17:47:23 BRT 2025","","","",""
"","18809","Usuário Trading/Portifólio acessa a aplicação editar","","Wed May 21 17:48:29 BRT 2025","broken","Wed May 21 17:48:48 BRT 2025","","","",""
"","20977","Administrador acessa a aplicação operações Trading/Portifólio","","Wed May 21 17:43:19 BRT 2025","passed","Wed May 21 17:43:40 BRT 2025","","","",""
"","4615","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Wed May 21 17:48:24 BRT 2025","passed","Wed May 21 17:48:28 BRT 2025","","","",""
"","5426","Verificar apresentação do histórico dos dados de diretrizes diárias","","Wed May 21 17:44:03 BRT 2025","passed","Wed May 21 17:44:09 BRT 2025","","","",""
"","311","Usuário Trading/Portifólio acessa a aplicação prêmios","","Wed May 21 17:49:04 BRT 2025","passed","Wed May 21 17:49:04 BRT 2025","","","",""
"","455","Visualizar dashboard com diretrizes","","Wed May 21 17:44:01 BRT 2025","passed","Wed May 21 17:44:02 BRT 2025","","","",""
"","773","Exportar dados da diretriz curto prazo apresentados em XLSX","","Wed May 21 17:44:40 BRT 2025","passed","Wed May 21 17:44:41 BRT 2025","","","",""
"","487","Acesso ao menu pelo Administrador","","Wed May 21 17:44:00 BRT 2025","passed","Wed May 21 17:44:01 BRT 2025","","","",""
"","4616","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Wed May 21 17:48:14 BRT 2025","passed","Wed May 21 17:48:19 BRT 2025","","","",""
"","15284","Editar um usuário existente","","Wed May 21 17:39:24 BRT 2025","failed","Wed May 21 17:39:39 BRT 2025","","","",""
"","24838","Acesso não logado","","Wed May 21 17:47:27 BRT 2025","broken","Wed May 21 17:47:52 BRT 2025","","","",""
"","290","Visualizar dashboard com diretrizes semanais","","Wed May 21 17:44:02 BRT 2025","passed","Wed May 21 17:44:02 BRT 2025","","","",""
"","4653","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Wed May 21 17:48:19 BRT 2025","passed","Wed May 21 17:48:24 BRT 2025","","","",""
"","5412","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Wed May 21 17:44:26 BRT 2025","passed","Wed May 21 17:44:31 BRT 2025","","","",""
"","6706","O usuário seleciona o modulo Produtos IREC do menu lateral","","Wed May 21 17:40:24 BRT 2025","passed","Wed May 21 17:40:30 BRT 2025","","","",""
"","17777","Excluir um usuário existente","","Wed May 21 17:39:57 BRT 2025","passed","Wed May 21 17:40:15 BRT 2025","","","",""
"","24674","Cadastro de usuário com sucesso","","Wed May 21 17:44:45 BRT 2025","passed","Wed May 21 17:45:10 BRT 2025","","","",""
"","4620","Visualizar prêmios padrões","","Wed May 21 17:44:41 BRT 2025","passed","Wed May 21 17:44:45 BRT 2025","","","",""
"","5476","Verificar apresentação do histórico dos dados de diretrizes semanais","","Wed May 21 17:44:09 BRT 2025","passed","Wed May 21 17:44:14 BRT 2025","","","",""
"","5598","Acesso ao menu pelo Trading/Portifólio","","Wed May 21 17:49:04 BRT 2025","failed","Wed May 21 17:49:09 BRT 2025","","","",""
"","24650","Consultar um arquivo que não existe","","Wed May 21 17:41:50 BRT 2025","passed","Wed May 21 17:42:14 BRT 2025","","","",""
"","23044","Administrador acessa a aplicação visualização das telas","","Wed May 21 17:42:56 BRT 2025","passed","Wed May 21 17:43:19 BRT 2025","","","",""
"","5828","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Wed May 21 17:44:14 BRT 2025","passed","Wed May 21 17:44:20 BRT 2025","","","",""
"","26811","Adicionar um novo usuário administrador","","Wed May 21 17:38:57 BRT 2025","passed","Wed May 21 17:39:24 BRT 2025","","","",""
"","6141","O usuário visualiza dados já cadastrados no módulo","","Wed May 21 17:40:37 BRT 2025","passed","Wed May 21 17:40:43 BRT 2025","","","",""
"","12919","Alteração de dados do usuário com sucesso","","Wed May 21 17:45:58 BRT 2025","failed","Wed May 21 17:46:11 BRT 2025","","","",""
"","20454","Administrador acessa a aplicação operações módulo Comercial","","Wed May 21 17:43:40 BRT 2025","passed","Wed May 21 17:44:00 BRT 2025","","","",""
"","22720","Cadastro de usuário com e-mail inválido","","Wed May 21 17:45:35 BRT 2025","passed","Wed May 21 17:45:58 BRT 2025","","","",""
"","446","Verificar apresentação dos dados de diretrizes semanais","","Wed May 21 17:44:03 BRT 2025","passed","Wed May 21 17:44:03 BRT 2025","","","",""
"","2712","Administrador acessa a tela de usuários","","Wed May 21 17:38:35 BRT 2025","passed","Wed May 21 17:38:38 BRT 2025","","","",""
"","3167","Usuário autenticado e associado ao perfil","","Wed May 21 17:47:23 BRT 2025","passed","Wed May 21 17:47:27 BRT 2025","","","",""
"","5432","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Wed May 21 17:44:20 BRT 2025","passed","Wed May 21 17:44:26 BRT 2025","","","",""
"","293","Visualizar dashboard para I-REC","","Wed May 21 17:44:02 BRT 2025","passed","Wed May 21 17:44:02 BRT 2025","","","",""
"","299","Visualizar dashboard com diretrizes de curto prazo","","Wed May 21 17:44:02 BRT 2025","passed","Wed May 21 17:44:03 BRT 2025","","","",""
"","24943","Administrador cadastra um novo usuário","","Wed May 21 17:46:34 BRT 2025","passed","Wed May 21 17:46:59 BRT 2025","","","",""
"","32527","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Wed May 21 17:40:49 BRT 2025","passed","Wed May 21 17:41:21 BRT 2025","","","",""
"","17838","Cancelar exclusão de um usuário","","Wed May 21 17:39:39 BRT 2025","passed","Wed May 21 17:39:57 BRT 2025","","","",""
"","1662","O menu lateral deve estar presente na página","","Wed May 21 17:40:15 BRT 2025","passed","Wed May 21 17:40:17 BRT 2025","","","",""
