"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23066","Administrador acessa a aplicação visualização das telas","","Wed May 21 19:40:52 BRT 2025","passed","Wed May 21 19:41:15 BRT 2025","","","",""
"","24744","Administrador cadastra um novo usuário","","Wed May 21 19:44:33 BRT 2025","passed","Wed May 21 19:44:58 BRT 2025","","","",""
"","2999","Visualizar usuários cadastrados","","Wed May 21 19:36:23 BRT 2025","passed","Wed May 21 19:36:26 BRT 2025","","","",""
"","24836","Administrador tenta cadastrar um usuário já existente","","Wed May 21 19:44:58 BRT 2025","passed","Wed May 21 19:45:22 BRT 2025","","","",""
"","5448","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Wed May 21 19:42:16 BRT 2025","passed","Wed May 21 19:42:22 BRT 2025","","","",""
"","330","Visualizar dashboard com diretrizes semanais","","Wed May 21 19:41:58 BRT 2025","passed","Wed May 21 19:41:58 BRT 2025","","","",""
"","18000","Cancelar exclusão de um usuário","","Wed May 21 19:37:28 BRT 2025","passed","Wed May 21 19:37:46 BRT 2025","","","",""
"","27469","Consultar um arquivo de evidências com sucesso","","Wed May 21 19:39:19 BRT 2025","passed","Wed May 21 19:39:46 BRT 2025","","","",""
"","1547","O menu lateral deve estar presente na página","","Wed May 21 19:38:04 BRT 2025","passed","Wed May 21 19:38:06 BRT 2025","","","",""
"","397","Visualizar dashboard com diretrizes","","Wed May 21 19:41:58 BRT 2025","passed","Wed May 21 19:41:58 BRT 2025","","","",""
"","731","Exportar dados da diretriz I-REC apresentados em XLSX","","Wed May 21 19:42:34 BRT 2025","passed","Wed May 21 19:42:35 BRT 2025","","","",""
"","287","Visualizar dashboard com diretrizes de curto prazo","","Wed May 21 19:41:59 BRT 2025","passed","Wed May 21 19:41:59 BRT 2025","","","",""
"","6056","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Wed May 21 19:38:19 BRT 2025","passed","Wed May 21 19:38:25 BRT 2025","","","",""
"","1253","Acesso ao menu pelo Trading/Portifólio","","Wed May 21 19:46:59 BRT 2025","passed","Wed May 21 19:47:01 BRT 2025","","","",""
"","20584","Administrador acessa a aplicação operações módulo Comercial","","Wed May 21 19:41:36 BRT 2025","passed","Wed May 21 19:41:57 BRT 2025","","","",""
"","41134","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Wed May 21 19:38:38 BRT 2025","failed","Wed May 21 19:39:19 BRT 2025","","","",""
"","5326","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Wed May 21 19:42:22 BRT 2025","passed","Wed May 21 19:42:27 BRT 2025","","","",""
"","24860","Erro ao tentar cadastrar usuário que já existe","","Wed May 21 19:43:05 BRT 2025","passed","Wed May 21 19:43:30 BRT 2025","","","",""
"","4646","Visualizar prêmios padrões","","Wed May 21 19:42:36 BRT 2025","passed","Wed May 21 19:42:41 BRT 2025","","","",""
"","2690","Administrador acessa a tela de usuários","","Wed May 21 19:36:20 BRT 2025","passed","Wed May 21 19:36:23 BRT 2025","","","",""
"","24702","Consultar um arquivo que não existe","","Wed May 21 19:39:46 BRT 2025","passed","Wed May 21 19:40:11 BRT 2025","","","",""
"","15385","Cancelar processo para adicionar um novo usuário","","Wed May 21 19:36:26 BRT 2025","passed","Wed May 21 19:36:41 BRT 2025","","","",""
"","5247","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Wed May 21 19:42:11 BRT 2025","passed","Wed May 21 19:42:16 BRT 2025","","","",""
"","5390","Verificar apresentação do histórico dos dados de diretrizes diárias","","Wed May 21 19:42:00 BRT 2025","passed","Wed May 21 19:42:05 BRT 2025","","","",""
"","3232","Usuário autenticado e associado ao perfil","","Wed May 21 19:45:22 BRT 2025","passed","Wed May 21 19:45:26 BRT 2025","","","",""
"","26849","Adicionar um novo usuário administrador","","Wed May 21 19:36:41 BRT 2025","passed","Wed May 21 19:37:08 BRT 2025","","","",""
"","5473","Verificar apresentação do histórico dos dados de diretrizes semanais","","Wed May 21 19:42:05 BRT 2025","passed","Wed May 21 19:42:11 BRT 2025","","","",""
"","315","Usuário Trading/Portifólio acessa a aplicação prêmios","","Wed May 21 19:46:59 BRT 2025","passed","Wed May 21 19:46:59 BRT 2025","","","",""
"","305","Visualizar dashboard para I-REC","","Wed May 21 19:41:58 BRT 2025","passed","Wed May 21 19:41:59 BRT 2025","","","",""
"","4561","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Wed May 21 19:46:23 BRT 2025","passed","Wed May 21 19:46:27 BRT 2025","","","",""
