"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22248","Campos obrigatórios não preenchidos","","Thu May 22 16:34:42 BRT 2025","passed","Thu May 22 16:35:05 BRT 2025","","","",""
"","10689","Exportar dados da diretriz curto prazo apresentados em XLSX","","Thu May 22 16:32:57 BRT 2025","passed","Thu May 22 16:33:08 BRT 2025","","","",""
"","26599","Acesso não logado","","Thu May 22 16:35:58 BRT 2025","failed","Thu May 22 16:36:25 BRT 2025","","","",""
"","37374","Tentativa de acesso não logado","","Thu May 22 16:36:25 BRT 2025","failed","Thu May 22 16:37:02 BRT 2025","","","",""
"","1213","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 16:37:53 BRT 2025","passed","Thu May 22 16:37:54 BRT 2025","","","",""
"","17846","Cancelar exclusão de um usuário","","Thu May 22 16:27:41 BRT 2025","passed","Thu May 22 16:27:59 BRT 2025","","","",""
"","10702","Exportar dados da diretriz I-REC apresentados em XLSX","","Thu May 22 16:32:46 BRT 2025","passed","Thu May 22 16:32:57 BRT 2025","","","",""
"","27792","Consultar um arquivo de evidências com sucesso","","Thu May 22 16:29:20 BRT 2025","passed","Thu May 22 16:29:48 BRT 2025","","","",""
"","455","Verificar apresentação dos dados de diretrizes semanais","","Thu May 22 16:32:01 BRT 2025","passed","Thu May 22 16:32:02 BRT 2025","","","",""
"","663","Exportar dados da diretriz diária apresentados em XLSX","","Thu May 22 16:32:34 BRT 2025","passed","Thu May 22 16:32:35 BRT 2025","","","",""
"","4601","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Thu May 22 16:37:07 BRT 2025","passed","Thu May 22 16:37:12 BRT 2025","","","",""
"","292","Visualizar dashboard com diretrizes semanais","","Thu May 22 16:32:00 BRT 2025","passed","Thu May 22 16:32:00 BRT 2025","","","",""
"","4568","Visualizar prêmios padrões","","Thu May 22 16:33:08 BRT 2025","passed","Thu May 22 16:33:12 BRT 2025","","","",""
"","20850","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 16:31:17 BRT 2025","passed","Thu May 22 16:31:38 BRT 2025","","","",""
"","6168","O usuário acessa o botão para adicionar um novo item","","Thu May 22 16:28:44 BRT 2025","passed","Thu May 22 16:28:50 BRT 2025","","","",""
"","29415","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Thu May 22 16:28:51 BRT 2025","passed","Thu May 22 16:29:20 BRT 2025","","","",""
"","3226","Usuário autenticado e associado ao perfil","","Thu May 22 16:35:55 BRT 2025","passed","Thu May 22 16:35:58 BRT 2025","","","",""
"","4609","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Thu May 22 16:37:03 BRT 2025","passed","Thu May 22 16:37:07 BRT 2025","","","",""
"","509","Visualizar dashboard com diretrizes","","Thu May 22 16:31:59 BRT 2025","passed","Thu May 22 16:32:00 BRT 2025","","","",""
"","11680","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 16:32:35 BRT 2025","passed","Thu May 22 16:32:46 BRT 2025","","","",""
"","422","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 16:37:16 BRT 2025","passed","Thu May 22 16:37:17 BRT 2025","","","",""
"","26622","Adicionar um novo usuário administrador","","Thu May 22 16:26:55 BRT 2025","passed","Thu May 22 16:27:22 BRT 2025","","","",""
"","501","Acesso ao menu pelo Administrador","","Thu May 22 16:31:58 BRT 2025","passed","Thu May 22 16:31:59 BRT 2025","","","",""
"","13047","Usuário Trading/Portifólio acessa a aplicação excluir","","Thu May 22 16:37:36 BRT 2025","passed","Thu May 22 16:37:49 BRT 2025","","","",""
"","3142","Visualizar usuários cadastrados","","Thu May 22 16:26:36 BRT 2025","passed","Thu May 22 16:26:39 BRT 2025","","","",""
"","290","Visualizar dashboard com diretrizes de curto prazo","","Thu May 22 16:32:00 BRT 2025","passed","Thu May 22 16:32:01 BRT 2025","","","",""
"","5348","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Thu May 22 16:32:23 BRT 2025","passed","Thu May 22 16:32:29 BRT 2025","","","",""
"","17783","Excluir um usuário existente","","Thu May 22 16:27:59 BRT 2025","passed","Thu May 22 16:28:17 BRT 2025","","","",""
"","464","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 16:32:01 BRT 2025","passed","Thu May 22 16:32:01 BRT 2025","","","",""
"","6117","O usuário visualiza dados já cadastrados no módulo","","Thu May 22 16:28:38 BRT 2025","passed","Thu May 22 16:28:44 BRT 2025","","","",""
"","5412","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 16:32:13 BRT 2025","passed","Thu May 22 16:32:18 BRT 2025","","","",""
"","5302","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Thu May 22 16:32:18 BRT 2025","passed","Thu May 22 16:32:23 BRT 2025","","","",""
"","22364","Cadastro de usuário com e-mail inválido","","Thu May 22 16:34:03 BRT 2025","passed","Thu May 22 16:34:25 BRT 2025","","","",""
"","15677","Cancelar processo para adicionar um novo usuário","","Thu May 22 16:26:39 BRT 2025","passed","Thu May 22 16:26:55 BRT 2025","","","",""
"","22984","Administrador acessa a aplicação visualização das telas","","Thu May 22 16:30:54 BRT 2025","passed","Thu May 22 16:31:17 BRT 2025","","","",""
"","3184","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 16:37:49 BRT 2025","passed","Thu May 22 16:37:52 BRT 2025","","","",""
"","19346","Usuário Trading/Portifólio acessa a aplicação editar","","Thu May 22 16:37:17 BRT 2025","broken","Thu May 22 16:37:36 BRT 2025","","","",""
"","5401","Verificar apresentação do histórico dos dados de diretrizes semanais","","Thu May 22 16:32:07 BRT 2025","passed","Thu May 22 16:32:13 BRT 2025","","","",""
"","6654","O usuário seleciona o modulo Produtos IREC do menu lateral","","Thu May 22 16:28:25 BRT 2025","passed","Thu May 22 16:28:32 BRT 2025","","","",""
"","6469","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Thu May 22 16:28:19 BRT 2025","passed","Thu May 22 16:28:25 BRT 2025","","","",""
"","5489","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Thu May 22 16:32:29 BRT 2025","passed","Thu May 22 16:32:34 BRT 2025","","","",""
"","24912","Administrador cadastra um novo usuário","","Thu May 22 16:35:05 BRT 2025","passed","Thu May 22 16:35:30 BRT 2025","","","",""
