"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23443","Administrador acessa a aplicação visualização das telas","","Thu May 22 15:41:26 BRT 2025","passed","Thu May 22 15:41:50 BRT 2025","","","",""
"","495","Acesso ao menu pelo Administrador","","Thu May 22 15:42:31 BRT 2025","passed","Thu May 22 15:42:32 BRT 2025","","","",""
"","4559","Visualizar prêmios padrões","","Thu May 22 15:43:52 BRT 2025","passed","Thu May 22 15:43:56 BRT 2025","","","",""
"","26694","Adicionar um novo usuário administrador","","Thu May 22 15:37:25 BRT 2025","passed","Thu May 22 15:37:52 BRT 2025","","","",""
"","2641","Administrador acessa a tela de usuários","","Thu May 22 15:37:04 BRT 2025","passed","Thu May 22 15:37:07 BRT 2025","","","",""
"","24477","Administrador cadastra um novo usuário","","Thu May 22 15:45:48 BRT 2025","passed","Thu May 22 15:46:13 BRT 2025","","","",""
"","2979","Visualizar usuários cadastrados","","Thu May 22 15:37:07 BRT 2025","passed","Thu May 22 15:37:10 BRT 2025","","","",""
"","20922","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 15:41:50 BRT 2025","passed","Thu May 22 15:42:11 BRT 2025","","","",""
"","5538","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 15:42:46 BRT 2025","passed","Thu May 22 15:42:51 BRT 2025","","","",""
"","1601","O menu lateral deve estar presente na página","","Thu May 22 15:38:48 BRT 2025","passed","Thu May 22 15:38:50 BRT 2025","","","",""
"","24611","Cadastro de usuário com sucesso","","Thu May 22 15:43:56 BRT 2025","passed","Thu May 22 15:44:21 BRT 2025","","","",""
"","17234","Alteração de dados do usuário com sucesso","","Thu May 22 15:45:09 BRT 2025","passed","Thu May 22 15:45:26 BRT 2025","","","",""
"","24709","Erro ao tentar cadastrar usuário que já existe","","Thu May 22 15:44:21 BRT 2025","passed","Thu May 22 15:44:46 BRT 2025","","","",""
"","24916","Consultar um arquivo que não existe","","Thu May 22 15:40:20 BRT 2025","passed","Thu May 22 15:40:45 BRT 2025","","","",""
"","2585","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 15:48:35 BRT 2025","passed","Thu May 22 15:48:37 BRT 2025","","","",""
"","1538","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 15:48:38 BRT 2025","passed","Thu May 22 15:48:39 BRT 2025","","","",""
"","24974","Administrador tenta cadastrar um usuário já existente","","Thu May 22 15:46:13 BRT 2025","passed","Thu May 22 15:46:38 BRT 2025","","","",""
"","6312","O usuário visualiza dados já cadastrados no módulo","","Thu May 22 15:39:09 BRT 2025","passed","Thu May 22 15:39:16 BRT 2025","","","",""
"","3297","Usuário autenticado e associado ao perfil","","Thu May 22 15:46:38 BRT 2025","passed","Thu May 22 15:46:41 BRT 2025","","","",""
"","10743","Exportar dados da diretriz curto prazo apresentados em XLSX","","Thu May 22 15:43:41 BRT 2025","failed","Thu May 22 15:43:52 BRT 2025","","","",""
"","394","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 15:48:00 BRT 2025","passed","Thu May 22 15:48:00 BRT 2025","","","",""
"","6790","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Thu May 22 15:38:50 BRT 2025","passed","Thu May 22 15:38:57 BRT 2025","","","",""
"","291","Visualizar dashboard com diretrizes semanais","","Thu May 22 15:42:33 BRT 2025","passed","Thu May 22 15:42:33 BRT 2025","","","",""
"","10951","Exportar dados da diretriz diária apresentados em XLSX","","Thu May 22 15:43:08 BRT 2025","failed","Thu May 22 15:43:19 BRT 2025","","","",""
