"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","317","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 15:24:11 BRT 2025","passed","Tue May 20 15:24:12 BRT 2025","","","",""
"","764","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 15:24:34 BRT 2025","passed","Tue May 20 15:24:35 BRT 2025","","","",""
"","289","Visualizar dashboard com diretrizes semanais","","Tue May 20 15:24:11 BRT 2025","passed","Tue May 20 15:24:11 BRT 2025","","","",""
"","1421","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 15:24:13 BRT 2025","failed","Tue May 20 15:24:14 BRT 2025","","","",""
"","717","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 15:24:37 BRT 2025","passed","Tue May 20 15:24:38 BRT 2025","","","",""
"","439","Visualizar prêmios padrões","","Tue May 20 15:24:39 BRT 2025","passed","Tue May 20 15:24:39 BRT 2025","","","",""
"","453","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 15:24:12 BRT 2025","passed","Tue May 20 15:24:13 BRT 2025","","","",""
"","841","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 15:24:21 BRT 2025","failed","Tue May 20 15:24:21 BRT 2025","","","",""
"","6113","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 15:24:28 BRT 2025","passed","Tue May 20 15:24:34 BRT 2025","","","",""
"","752","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 15:24:38 BRT 2025","passed","Tue May 20 15:24:39 BRT 2025","","","",""
"","828","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 15:24:27 BRT 2025","failed","Tue May 20 15:24:28 BRT 2025","","","",""
"","5880","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 15:24:21 BRT 2025","passed","Tue May 20 15:24:27 BRT 2025","","","",""
"","424","Visualizar dashboard com diretrizes","","Tue May 20 15:24:10 BRT 2025","passed","Tue May 20 15:24:11 BRT 2025","","","",""
"","629","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 15:24:12 BRT 2025","passed","Tue May 20 15:24:12 BRT 2025","","","",""
"","2027","Exportar dados da diretriz Semanal apresentados em XLSX","","Tue May 20 15:24:35 BRT 2025","passed","Tue May 20 15:24:37 BRT 2025","","","",""
"","6406","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 15:24:14 BRT 2025","passed","Tue May 20 15:24:21 BRT 2025","","","",""
"","322","Visualizar dashboard para I-REC","","Tue May 20 15:24:11 BRT 2025","passed","Tue May 20 15:24:11 BRT 2025","","","",""
