"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","919","Exportar dados da diretriz I-REC apresentados em XLSX","","Thu May 22 11:11:46 BRT 2025","passed","Thu May 22 11:11:47 BRT 2025","","","",""
"","324","Usuário Trading/Portifólio acessa a aplicação prêmios","","Thu May 22 11:16:02 BRT 2025","passed","Thu May 22 11:16:02 BRT 2025","","","",""
"","6391","O usuário acessa o botão para adicionar um novo item","","Thu May 22 11:07:34 BRT 2025","passed","Thu May 22 11:07:40 BRT 2025","","","",""
"","5586","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Thu May 22 11:11:37 BRT 2025","passed","Thu May 22 11:11:42 BRT 2025","","","",""
"","28487","Consultar um arquivo de evidências com sucesso","","Thu May 22 11:08:24 BRT 2025","passed","Thu May 22 11:08:53 BRT 2025","","","",""
"","6624","O usuário visualiza dados já cadastrados no módulo","","Thu May 22 11:07:27 BRT 2025","passed","Thu May 22 11:07:34 BRT 2025","","","",""
"","22739","Cadastro de usuário com e-mail inválido","","Thu May 22 11:12:44 BRT 2025","passed","Thu May 22 11:13:06 BRT 2025","","","",""
"","1433","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 11:16:02 BRT 2025","passed","Thu May 22 11:16:03 BRT 2025","","","",""
"","2678","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 11:15:59 BRT 2025","passed","Thu May 22 11:16:02 BRT 2025","","","",""
"","548","Acesso ao menu pelo Administrador","","Thu May 22 11:11:04 BRT 2025","passed","Thu May 22 11:11:04 BRT 2025","","","",""
"","24961","Administrador tenta cadastrar um usuário já existente","","Thu May 22 11:14:11 BRT 2025","passed","Thu May 22 11:14:36 BRT 2025","","","",""
"","21043","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 11:10:22 BRT 2025","passed","Thu May 22 11:10:43 BRT 2025","","","",""
"","15833","Cancelar processo para adicionar um novo usuário","","Thu May 22 11:05:25 BRT 2025","passed","Thu May 22 11:05:41 BRT 2025","","","",""
"","25086","Cadastro de usuário com sucesso","","Thu May 22 11:11:53 BRT 2025","passed","Thu May 22 11:12:18 BRT 2025","","","",""
"","6283","Verificar apresentação do histórico dos dados de diretrizes semanais","","Thu May 22 11:11:13 BRT 2025","passed","Thu May 22 11:11:19 BRT 2025","","","",""
"","26968","Adicionar um novo usuário administrador","","Thu May 22 11:05:41 BRT 2025","passed","Thu May 22 11:06:08 BRT 2025","","","",""
"","24910","Consultar um arquivo que não existe","","Thu May 22 11:08:53 BRT 2025","passed","Thu May 22 11:09:18 BRT 2025","","","",""
"","1921","O menu lateral deve estar presente na página","","Thu May 22 11:07:05 BRT 2025","passed","Thu May 22 11:07:07 BRT 2025","","","",""
"","22152","Campos obrigatórios não preenchidos","","Thu May 22 11:13:24 BRT 2025","passed","Thu May 22 11:13:46 BRT 2025","","","",""
"","13704","Acesso não logado","","Thu May 22 11:14:40 BRT 2025","failed","Thu May 22 11:14:54 BRT 2025","","","",""
"","15037","Usuário Trading/Portifólio acessa a aplicação editar","","Thu May 22 11:15:31 BRT 2025","passed","Thu May 22 11:15:46 BRT 2025","","","",""
"","444","Verificar apresentação dos dados de diretrizes semanais","","Thu May 22 11:11:07 BRT 2025","passed","Thu May 22 11:11:07 BRT 2025","","","",""
"","6170","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Thu May 22 11:07:21 BRT 2025","passed","Thu May 22 11:07:27 BRT 2025","","","",""
"","6420","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Thu May 22 11:11:25 BRT 2025","passed","Thu May 22 11:11:31 BRT 2025","","","",""
"","5690","Verificar apresentação do histórico dos dados de diretrizes diárias","","Thu May 22 11:11:07 BRT 2025","passed","Thu May 22 11:11:13 BRT 2025","","","",""
"","20765","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 11:10:43 BRT 2025","passed","Thu May 22 11:11:04 BRT 2025","","","",""
"","1000","Exportar dados da diretriz curto prazo apresentados em XLSX","","Thu May 22 11:11:47 BRT 2025","passed","Thu May 22 11:11:48 BRT 2025","","","",""
"","316","Visualizar dashboard para I-REC","","Thu May 22 11:11:06 BRT 2025","passed","Thu May 22 11:11:06 BRT 2025","","","",""
"","43997","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Thu May 22 11:07:40 BRT 2025","failed","Thu May 22 11:08:24 BRT 2025","","","",""
"","25565","Erro ao tentar cadastrar usuário que já existe","","Thu May 22 11:12:18 BRT 2025","passed","Thu May 22 11:12:44 BRT 2025","","","",""
"","22402","Tentativa de acesso não logado","","Thu May 22 11:14:54 BRT 2025","failed","Thu May 22 11:15:16 BRT 2025","","","",""
"","3053","Administrador acessa a tela de usuários","","Thu May 22 11:05:19 BRT 2025","passed","Thu May 22 11:05:22 BRT 2025","","","",""
"","4602","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Thu May 22 11:15:26 BRT 2025","passed","Thu May 22 11:15:30 BRT 2025","","","",""
"","3337","Usuário autenticado e associado ao perfil","","Thu May 22 11:14:36 BRT 2025","passed","Thu May 22 11:14:40 BRT 2025","","","",""
"","4665","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Thu May 22 11:15:16 BRT 2025","passed","Thu May 22 11:15:21 BRT 2025","","","",""
"","41091","Administrador acessa a aplicação cadastro de usuário com perfis","","Thu May 22 11:09:18 BRT 2025","passed","Thu May 22 11:09:59 BRT 2025","","","",""
"","305","Visualizar dashboard com diretrizes de curto prazo","","Thu May 22 11:11:06 BRT 2025","passed","Thu May 22 11:11:06 BRT 2025","","","",""
"","418","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 11:15:30 BRT 2025","passed","Thu May 22 11:15:31 BRT 2025","","","",""
"","5570","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 11:11:19 BRT 2025","passed","Thu May 22 11:11:25 BRT 2025","","","",""
"","302","Visualizar dashboard com diretrizes semanais","","Thu May 22 11:11:05 BRT 2025","passed","Thu May 22 11:11:06 BRT 2025","","","",""
"","7432","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Thu May 22 11:07:07 BRT 2025","passed","Thu May 22 11:07:14 BRT 2025","","","",""
"","6666","O usuário seleciona o modulo Produtos IREC do menu lateral","","Thu May 22 11:07:14 BRT 2025","passed","Thu May 22 11:07:21 BRT 2025","","","",""
"","13167","Usuário Trading/Portifólio acessa a aplicação excluir","","Thu May 22 11:15:46 BRT 2025","passed","Thu May 22 11:15:59 BRT 2025","","","",""
"","20159","Editar um usuário existente","","Thu May 22 11:06:08 BRT 2025","passed","Thu May 22 11:06:28 BRT 2025","","","",""
"","3005","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 11:11:43 BRT 2025","passed","Thu May 22 11:11:46 BRT 2025","","","",""
"","18068","Cancelar exclusão de um usuário","","Thu May 22 11:06:28 BRT 2025","passed","Thu May 22 11:06:46 BRT 2025","","","",""
"","17522","Alteração de dados do usuário com sucesso","","Thu May 22 11:13:06 BRT 2025","passed","Thu May 22 11:13:24 BRT 2025","","","",""
"","4615","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Thu May 22 11:15:21 BRT 2025","passed","Thu May 22 11:15:26 BRT 2025","","","",""
"","769","Exportar dados da diretriz diária apresentados em XLSX","","Thu May 22 11:11:42 BRT 2025","passed","Thu May 22 11:11:43 BRT 2025","","","",""
"","24741","Administrador cadastra um novo usuário","","Thu May 22 11:13:47 BRT 2025","passed","Thu May 22 11:14:11 BRT 2025","","","",""
"","17939","Excluir um usuário existente","","Thu May 22 11:06:46 BRT 2025","passed","Thu May 22 11:07:04 BRT 2025","","","",""
"","5517","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Thu May 22 11:11:31 BRT 2025","passed","Thu May 22 11:11:37 BRT 2025","","","",""
"","4594","Visualizar prêmios padrões","","Thu May 22 11:11:48 BRT 2025","passed","Thu May 22 11:11:53 BRT 2025","","","",""
"","3220","Visualizar usuários cadastrados","","Thu May 22 11:05:22 BRT 2025","passed","Thu May 22 11:05:25 BRT 2025","","","",""
"","493","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 11:11:06 BRT 2025","passed","Thu May 22 11:11:07 BRT 2025","","","",""
"","415","Visualizar dashboard com diretrizes","","Thu May 22 11:11:05 BRT 2025","passed","Thu May 22 11:11:05 BRT 2025","","","",""
"","23100","Administrador acessa a aplicação visualização das telas","","Thu May 22 11:09:59 BRT 2025","passed","Thu May 22 11:10:22 BRT 2025","","","",""
