"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1567","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 15:18:36 BRT 2025","broken","Tue May 20 15:18:37 BRT 2025","","","",""
"","457","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 15:18:35 BRT 2025","passed","Tue May 20 15:18:36 BRT 2025","","","",""
"","427","Visualizar dashboard com diretrizes","","Tue May 20 15:18:33 BRT 2025","passed","Tue May 20 15:18:34 BRT 2025","","","",""
"","817","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 15:18:49 BRT 2025","passed","Tue May 20 15:18:50 BRT 2025","","","",""
"","1212","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 15:18:45 BRT 2025","passed","Tue May 20 15:18:46 BRT 2025","","","",""
"","1350","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 15:18:37 BRT 2025","broken","Tue May 20 15:18:39 BRT 2025","","","",""
"","455","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 15:18:35 BRT 2025","passed","Tue May 20 15:18:35 BRT 2025","","","",""
"","345","Visualizar dashboard com diretrizes semanais","","Tue May 20 15:18:34 BRT 2025","passed","Tue May 20 15:18:34 BRT 2025","","","",""
"","826","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 15:18:48 BRT 2025","passed","Tue May 20 15:18:49 BRT 2025","","","",""
"","1339","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 15:18:40 BRT 2025","broken","Tue May 20 15:18:41 BRT 2025","","","",""
"","335","Visualizar dashboard para I-REC","","Tue May 20 15:18:34 BRT 2025","passed","Tue May 20 15:18:34 BRT 2025","","","",""
"","453","Visualizar prêmios padrões","","Tue May 20 15:18:50 BRT 2025","passed","Tue May 20 15:18:50 BRT 2025","","","",""
"","2523","Exportar dados da diretriz Semanal apresentados em XLSX","","Tue May 20 15:18:46 BRT 2025","passed","Tue May 20 15:18:48 BRT 2025","","","",""
"","1636","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 15:18:41 BRT 2025","broken","Tue May 20 15:18:43 BRT 2025","","","",""
"","1668","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 15:18:43 BRT 2025","broken","Tue May 20 15:18:45 BRT 2025","","","",""
"","1358","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 15:18:39 BRT 2025","broken","Tue May 20 15:18:40 BRT 2025","","","",""
"","304","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 15:18:34 BRT 2025","passed","Tue May 20 15:18:35 BRT 2025","","","",""
