"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6321","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Fri May 23 17:20:12 BRT 2025","passed","Fri May 23 17:20:18 BRT 2025","","","",""
"","6197","O usuário acessa o botão para adicionar um novo item","","Fri May 23 17:20:24 BRT 2025","passed","Fri May 23 17:20:31 BRT 2025","","","",""
"","4669","Visualizar prêmios padrões","","Fri May 23 17:24:53 BRT 2025","passed","Fri May 23 17:24:58 BRT 2025","","","",""
"","21240","Administrador acessa a aplicação operações Trading/Portifólio","","Fri May 23 17:22:59 BRT 2025","passed","Fri May 23 17:23:20 BRT 2025","","","",""
"","25499","Administrador tenta cadastrar um usuário já existente","","Fri May 23 17:27:17 BRT 2025","passed","Fri May 23 17:27:42 BRT 2025","","","",""
"","3407","Usuário autenticado e associado ao perfil","","Fri May 23 17:27:42 BRT 2025","passed","Fri May 23 17:27:46 BRT 2025","","","",""
"","2542","Visualização dos arquivos anexados","","Fri May 23 17:16:38 BRT 2025","passed","Fri May 23 17:16:41 BRT 2025","","","",""
"","17640","Alteração de dados do usuário com sucesso","","Fri May 23 17:26:11 BRT 2025","passed","Fri May 23 17:26:29 BRT 2025","","","",""
"","28008","Consultar um arquivo de evidências com sucesso","","Fri May 23 17:21:01 BRT 2025","passed","Fri May 23 17:21:29 BRT 2025","","","",""
"","16815","Anexação de arquivos durante o cadastro","","Fri May 23 17:15:54 BRT 2025","passed","Fri May 23 17:16:11 BRT 2025","","","",""
"","4687","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Fri May 23 17:27:46 BRT 2025","passed","Fri May 23 17:27:51 BRT 2025","","","",""
"","18023","Excluir um usuário existente","","Fri May 23 17:19:38 BRT 2025","passed","Fri May 23 17:19:56 BRT 2025","","","",""
"","3912","Acesso à tela de cadastro de nova diretriz","","Fri May 23 17:16:45 BRT 2025","passed","Fri May 23 17:16:49 BRT 2025","","","",""
"","1970","Limite de caracteres na busca por intervalo de data","","Fri May 23 17:16:20 BRT 2025","passed","Fri May 23 17:16:22 BRT 2025","","","",""
"","10899","Exportar dados da diretriz I-REC apresentados em XLSX","","Fri May 23 17:24:32 BRT 2025","passed","Fri May 23 17:24:43 BRT 2025","","","",""
"","24376","Tentativa de acesso não logado","","Fri May 23 17:29:04 BRT 2025","passed","Fri May 23 17:29:28 BRT 2025","","","",""
"","1828","Mensagem de ausência de diretrizes","","Fri May 23 17:16:15 BRT 2025","passed","Fri May 23 17:16:17 BRT 2025","","","",""
