"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1537","O menu lateral deve estar presente na página","","Thu May 22 10:49:46 BRT 2025","passed","Thu May 22 10:49:48 BRT 2025","","","",""
"","2095","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 10:54:20 BRT 2025","passed","Thu May 22 10:54:22 BRT 2025","","","",""
"","21063","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 10:53:20 BRT 2025","passed","Thu May 22 10:53:41 BRT 2025","","","",""
"","6105","O usuário acessa o botão para adicionar um novo item","","Thu May 22 10:50:13 BRT 2025","passed","Thu May 22 10:50:20 BRT 2025","","","",""
"","18084","Excluir um usuário existente","","Thu May 22 10:49:28 BRT 2025","passed","Thu May 22 10:49:46 BRT 2025","","","",""
"","20964","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 10:52:59 BRT 2025","passed","Thu May 22 10:53:20 BRT 2025","","","",""
"","25135","Administrador cadastra um novo usuário","","Thu May 22 10:56:23 BRT 2025","passed","Thu May 22 10:56:48 BRT 2025","","","",""
"","454","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 10:53:44 BRT 2025","passed","Thu May 22 10:53:44 BRT 2025","","","",""
"","317","Visualizar dashboard para I-REC","","Thu May 22 10:53:43 BRT 2025","passed","Thu May 22 10:53:43 BRT 2025","","","",""
"","5428","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Thu May 22 10:54:08 BRT 2025","passed","Thu May 22 10:54:13 BRT 2025","","","",""
"","16255","Cancelar processo para adicionar um novo usuário","","Thu May 22 10:48:07 BRT 2025","passed","Thu May 22 10:48:23 BRT 2025","","","",""
"","2649","Administrador acessa a tela de usuários","","Thu May 22 10:48:01 BRT 2025","passed","Thu May 22 10:48:04 BRT 2025","","","",""
"","434","Visualizar dashboard com diretrizes","","Thu May 22 10:53:42 BRT 2025","passed","Thu May 22 10:53:43 BRT 2025","","","",""
"","22720","Cadastro de usuário com e-mail inválido","","Thu May 22 10:55:20 BRT 2025","passed","Thu May 22 10:55:43 BRT 2025","","","",""
"","3016","Visualizar usuários cadastrados","","Thu May 22 10:48:04 BRT 2025","passed","Thu May 22 10:48:07 BRT 2025","","","",""
