"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11623","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 17:15:29 BRT 2025","passed","Thu May 22 17:15:41 BRT 2025","","","",""
"","4684","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Thu May 22 17:19:03 BRT 2025","passed","Thu May 22 17:19:07 BRT 2025","","","",""
"","5474","Verificar apresentação do histórico dos dados de diretrizes semanais","","Thu May 22 17:15:01 BRT 2025","passed","Thu May 22 17:15:07 BRT 2025","","","",""
"","6707","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Thu May 22 17:11:12 BRT 2025","passed","Thu May 22 17:11:19 BRT 2025","","","",""
"","24633","Administrador cadastra um novo usuário","","Thu May 22 17:17:59 BRT 2025","passed","Thu May 22 17:18:24 BRT 2025","","","",""
"","10760","Exportar dados da diretriz curto prazo apresentados em XLSX","","Thu May 22 17:15:52 BRT 2025","passed","Thu May 22 17:16:02 BRT 2025","","","",""
"","20879","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 17:14:11 BRT 2025","passed","Thu May 22 17:14:32 BRT 2025","","","",""
"","5787","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 17:20:08 BRT 2025","passed","Thu May 22 17:20:14 BRT 2025","","","",""
"","28090","Consultar um arquivo de evidências com sucesso","","Thu May 22 17:12:13 BRT 2025","passed","Thu May 22 17:12:41 BRT 2025","","","",""
"","267","Visualizar dashboard com diretrizes semanais","","Thu May 22 17:14:54 BRT 2025","passed","Thu May 22 17:14:54 BRT 2025","","","",""
"","25281","Administrador tenta cadastrar um usuário já existente","","Thu May 22 17:18:24 BRT 2025","passed","Thu May 22 17:18:49 BRT 2025","","","",""
"","20673","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 17:14:32 BRT 2025","passed","Thu May 22 17:14:53 BRT 2025","","","",""
"","2635","Administrador acessa a tela de usuários","","Thu May 22 17:09:26 BRT 2025","passed","Thu May 22 17:09:29 BRT 2025","","","",""
"","28808","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Thu May 22 17:11:44 BRT 2025","passed","Thu May 22 17:12:13 BRT 2025","","","",""
"","673","Exportar dados da diretriz diária apresentados em XLSX","","Thu May 22 17:15:29 BRT 2025","passed","Thu May 22 17:15:29 BRT 2025","","","",""
"","3247","Usuário autenticado e associado ao perfil","","Thu May 22 17:18:49 BRT 2025","passed","Thu May 22 17:18:53 BRT 2025","","","",""
"","5343","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 17:15:07 BRT 2025","passed","Thu May 22 17:15:12 BRT 2025","","","",""
"","18119","Excluir um usuário existente","","Thu May 22 17:10:52 BRT 2025","passed","Thu May 22 17:11:10 BRT 2025","","","",""
"","4643","Visualizar prêmios padrões","","Thu May 22 17:16:02 BRT 2025","passed","Thu May 22 17:16:07 BRT 2025","","","",""
"","428","Visualizar dashboard com diretrizes","","Thu May 22 17:14:54 BRT 2025","passed","Thu May 22 17:14:54 BRT 2025","","","",""
"","6189","O usuário visualiza dados já cadastrados no módulo","","Thu May 22 17:11:31 BRT 2025","passed","Thu May 22 17:11:38 BRT 2025","","","",""
"","10680","Exportar dados da diretriz I-REC apresentados em XLSX","","Thu May 22 17:15:41 BRT 2025","passed","Thu May 22 17:15:52 BRT 2025","","","",""
"","450","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 17:14:55 BRT 2025","passed","Thu May 22 17:14:55 BRT 2025","","","",""
"","1598","O menu lateral deve estar presente na página","","Thu May 22 17:11:10 BRT 2025","passed","Thu May 22 17:11:12 BRT 2025","","","",""
"","6133","O usuário acessa o botão para adicionar um novo item","","Thu May 22 17:11:38 BRT 2025","passed","Thu May 22 17:11:44 BRT 2025","","","",""
"","5496","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Thu May 22 17:15:12 BRT 2025","passed","Thu May 22 17:15:18 BRT 2025","","","",""
"","8816","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 17:19:58 BRT 2025","passed","Thu May 22 17:20:07 BRT 2025","","","",""
"","22151","Campos obrigatórios não preenchidos","","Thu May 22 17:17:37 BRT 2025","passed","Thu May 22 17:17:59 BRT 2025","","","",""
"","442","Verificar apresentação dos dados de diretrizes semanais","","Thu May 22 17:14:55 BRT 2025","passed","Thu May 22 17:14:56 BRT 2025","","","",""
"","18155","Cancelar exclusão de um usuário","","Thu May 22 17:10:34 BRT 2025","passed","Thu May 22 17:10:52 BRT 2025","","","",""
"","282","Visualizar dashboard para I-REC","","Thu May 22 17:14:54 BRT 2025","passed","Thu May 22 17:14:55 BRT 2025","","","",""
"","520","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 17:19:07 BRT 2025","passed","Thu May 22 17:19:08 BRT 2025","","","",""
"","5512","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Thu May 22 17:15:23 BRT 2025","passed","Thu May 22 17:15:29 BRT 2025","","","",""
"","24235","Erro ao tentar cadastrar usuário que já existe","","Thu May 22 17:16:32 BRT 2025","passed","Thu May 22 17:16:57 BRT 2025","","","",""
"","5449","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Thu May 22 17:15:18 BRT 2025","passed","Thu May 22 17:15:23 BRT 2025","","","",""
"","285","Visualizar dashboard com diretrizes de curto prazo","","Thu May 22 17:14:55 BRT 2025","passed","Thu May 22 17:14:55 BRT 2025","","","",""
