"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","792","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 16:54:40 BRT 2025","passed","Tue May 20 16:54:40 BRT 2025","","","",""
"","513","Visualizar dashboard com diretrizes","","Tue May 20 16:54:01 BRT 2025","passed","Tue May 20 16:54:01 BRT 2025","","","",""
"","1473","Alteração de dados do usuário com sucesso","","Tue May 20 16:55:03 BRT 2025","broken","Tue May 20 16:55:04 BRT 2025","","","",""
"","4650","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Tue May 20 16:56:03 BRT 2025","passed","Tue May 20 16:56:07 BRT 2025","","","",""
"","13576","Cadastro de usuário com e-mail inválido","","Tue May 20 16:54:49 BRT 2025","broken","Tue May 20 16:55:03 BRT 2025","","","",""
"","5633","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 16:54:20 BRT 2025","passed","Tue May 20 16:54:26 BRT 2025","","","",""
"","5652","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 16:54:03 BRT 2025","passed","Tue May 20 16:54:09 BRT 2025","","","",""
"","299","O usuário seleciona o modulo Produtos IREC do menu lateral","","Tue May 20 16:51:32 BRT 2025","broken","Tue May 20 16:51:33 BRT 2025","","","",""
"","23238","Consultar um arquivo que não existe","","Tue May 20 16:52:10 BRT 2025","broken","Tue May 20 16:52:34 BRT 2025","","","",""
"","2164","Exportar dados da diretriz Semanal apresentados em XLSX","","Tue May 20 16:54:38 BRT 2025","passed","Tue May 20 16:54:40 BRT 2025","","","",""
"","456","Usuário Trading/Portifólio acessa a aplicação visualizar","","Tue May 20 16:56:07 BRT 2025","passed","Tue May 20 16:56:08 BRT 2025","","","",""
"","363","Visualizar dashboard para I-REC","","Tue May 20 16:54:01 BRT 2025","passed","Tue May 20 16:54:02 BRT 2025","","","",""
"","686","Visualizar prêmios padrões","","Tue May 20 16:54:41 BRT 2025","passed","Tue May 20 16:54:42 BRT 2025","","","",""
"","1495","Campos obrigatórios não preenchidos","","Tue May 20 16:55:06 BRT 2025","broken","Tue May 20 16:55:07 BRT 2025","","","",""
"","468","O usuário acessa o botão para adicionar um novo item","","Tue May 20 16:51:33 BRT 2025","broken","Tue May 20 16:51:34 BRT 2025","","","",""
"","509","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 16:54:03 BRT 2025","passed","Tue May 20 16:54:03 BRT 2025","","","",""
"","7819","Excluir um usuário existente","","Tue May 20 16:51:22 BRT 2025","passed","Tue May 20 16:51:30 BRT 2025","","","",""
"","18003","Consultar um arquivo de evidências com sucesso","","Tue May 20 16:51:52 BRT 2025","broken","Tue May 20 16:52:10 BRT 2025","","","",""
"","343","Usuário autenticado e associado ao perfil","","Tue May 20 16:55:14 BRT 2025","failed","Tue May 20 16:55:14 BRT 2025","","","",""
"","21087","Administrador acessa a aplicação operações Trading/Portifólio","","Tue May 20 16:53:18 BRT 2025","passed","Tue May 20 16:53:39 BRT 2025","","","",""
"","18734","Usuário Trading/Portifólio acessa a aplicação excluir","","Tue May 20 16:56:27 BRT 2025","broken","Tue May 20 16:56:46 BRT 2025","","","",""
"","286","Acesso ao menu pelo Trading/Portifólio","","Tue May 20 16:56:49 BRT 2025","broken","Tue May 20 16:56:49 BRT 2025","","","",""
"","20800","Administrador acessa a aplicação operações módulo Comercial","","Tue May 20 16:53:39 BRT 2025","passed","Tue May 20 16:53:59 BRT 2025","","","",""
"","3322","Acesso não logado","","Tue May 20 16:55:33 BRT 2025","broken","Tue May 20 16:55:36 BRT 2025","","","",""
"","5557","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 16:54:15 BRT 2025","passed","Tue May 20 16:54:20 BRT 2025","","","",""
"","7471","Cancelar exclusão de um usuário","","Tue May 20 16:51:15 BRT 2025","passed","Tue May 20 16:51:22 BRT 2025","","","",""
"","5490","Cancelar processo para adicionar um novo usuário","","Tue May 20 16:50:54 BRT 2025","passed","Tue May 20 16:50:59 BRT 2025","","","",""
"","17211","Tentativa de acesso não logado","","Tue May 20 16:55:36 BRT 2025","failed","Tue May 20 16:55:53 BRT 2025","","","",""
"","306","O usuário seleciona o modulo Produtos Semanal Diario do menu lateral","","Tue May 20 16:51:32 BRT 2025","broken","Tue May 20 16:51:32 BRT 2025","","","",""
"","2749","Administrador acessa a tela de usuários","","Tue May 20 16:50:48 BRT 2025","passed","Tue May 20 16:50:51 BRT 2025","","","",""
"","739","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 16:54:37 BRT 2025","passed","Tue May 20 16:54:38 BRT 2025","","","",""
"","4646","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Tue May 20 16:55:53 BRT 2025","passed","Tue May 20 16:55:58 BRT 2025","","","",""
"","6584","Cadastro de usuário com sucesso","","Tue May 20 16:54:43 BRT 2025","passed","Tue May 20 16:54:49 BRT 2025","","","",""
"","4661","Usuário Trading/Portifólio acessa a aplicação prêmio de proposta de diretrizes","","Tue May 20 16:55:58 BRT 2025","passed","Tue May 20 16:56:03 BRT 2025","","","",""
"","23163","Administrador acessa a aplicação visualização das telas","","Tue May 20 16:52:54 BRT 2025","passed","Tue May 20 16:53:18 BRT 2025","","","",""
"","361","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 16:54:02 BRT 2025","passed","Tue May 20 16:54:02 BRT 2025","","","",""
"","18947","Usuário Trading/Portifólio acessa a aplicação editar","","Tue May 20 16:56:08 BRT 2025","broken","Tue May 20 16:56:27 BRT 2025","","","",""
"","5724","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 16:54:09 BRT 2025","passed","Tue May 20 16:54:15 BRT 2025","","","",""
"","5504","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 16:54:26 BRT 2025","passed","Tue May 20 16:54:31 BRT 2025","","","",""
"","306","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Tue May 20 16:51:33 BRT 2025","broken","Tue May 20 16:51:33 BRT 2025","","","",""
"","1606","O menu lateral deve estar presente na página","","Tue May 20 16:51:30 BRT 2025","passed","Tue May 20 16:51:32 BRT 2025","","","",""
"","17974","Administrador tenta cadastrar um usuário já existente","","Tue May 20 16:55:14 BRT 2025","failed","Tue May 20 16:55:32 BRT 2025","","","",""
"","994","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 16:54:40 BRT 2025","passed","Tue May 20 16:54:41 BRT 2025","","","",""
"","502","Acesso ao menu pelo Administrador","","Tue May 20 16:53:59 BRT 2025","passed","Tue May 20 16:54:00 BRT 2025","","","",""
"","5483","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 16:54:31 BRT 2025","passed","Tue May 20 16:54:37 BRT 2025","","","",""
"","536","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 16:54:02 BRT 2025","passed","Tue May 20 16:54:03 BRT 2025","","","",""
"","1461","Erro ao tentar cadastrar usuário que já existe","","Tue May 20 16:55:04 BRT 2025","broken","Tue May 20 16:55:06 BRT 2025","","","",""
"","6253","Adicionar um novo usuário administrador","","Tue May 20 16:50:59 BRT 2025","passed","Tue May 20 16:51:06 BRT 2025","","","",""
"","9103","Editar um usuário existente","","Tue May 20 16:51:06 BRT 2025","passed","Tue May 20 16:51:15 BRT 2025","","","",""
"","315","Visualizar dashboard com diretrizes semanais","","Tue May 20 16:54:01 BRT 2025","passed","Tue May 20 16:54:01 BRT 2025","","","",""
"","6463","Administrador cadastra um novo usuário","","Tue May 20 16:55:07 BRT 2025","passed","Tue May 20 16:55:14 BRT 2025","","","",""
"","18339","Enviar um arquivo de evidências com sucesso ao cadastrar a diretriz Curto Prazo","","Tue May 20 16:51:34 BRT 2025","broken","Tue May 20 16:51:52 BRT 2025","","","",""
"","311","Usuário Trading/Portifólio acessa a aplicação prêmios","","Tue May 20 16:56:48 BRT 2025","passed","Tue May 20 16:56:49 BRT 2025","","","",""
"","303","O usuário visualiza dados já cadastrados no módulo","","Tue May 20 16:51:33 BRT 2025","broken","Tue May 20 16:51:33 BRT 2025","","","",""
"","20264","Administrador acessa a aplicação cadastro de usuário com perfis","","Tue May 20 16:52:34 BRT 2025","passed","Tue May 20 16:52:54 BRT 2025","","","",""
"","2757","Usuário Trading/Portifólio acessa a aplicação criar dados","","Tue May 20 16:56:46 BRT 2025","passed","Tue May 20 16:56:48 BRT 2025","","","",""
"","3166","Visualizar usuários cadastrados","","Tue May 20 16:50:51 BRT 2025","passed","Tue May 20 16:50:54 BRT 2025","","","",""
