"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5304","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 17:18:09 BRT 2025","passed","Tue May 20 17:18:15 BRT 2025","","","",""
"","709","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 17:18:41 BRT 2025","passed","Tue May 20 17:18:42 BRT 2025","","","",""
"","11999","Erro ao tentar cadastrar usuário que já existe","","Tue May 20 17:19:18 BRT 2025","broken","Tue May 20 17:19:30 BRT 2025","","","",""
"","4591","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Tue May 20 17:20:36 BRT 2025","passed","Tue May 20 17:20:41 BRT 2025","","","",""
"","313","Usuário Trading/Portifólio acessa a aplicação prêmios","","Tue May 20 17:21:13 BRT 2025","passed","Tue May 20 17:21:14 BRT 2025","","","",""
"","5394","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 17:18:31 BRT 2025","passed","Tue May 20 17:18:36 BRT 2025","","","",""
"","5584","Acesso ao menu pelo Trading/Portifólio","","Tue May 20 17:21:14 BRT 2025","failed","Tue May 20 17:21:19 BRT 2025","","","",""
"","264","Visualizar dashboard com diretrizes semanais","","Tue May 20 17:18:07 BRT 2025","passed","Tue May 20 17:18:08 BRT 2025","","","",""
"","6212","Administrador cadastra um novo usuário","","Tue May 20 17:19:42 BRT 2025","passed","Tue May 20 17:19:48 BRT 2025","","","",""
"","5947","O usuário acessa o botão para adicionar um novo item","","Tue May 20 17:15:14 BRT 2025","passed","Tue May 20 17:15:20 BRT 2025","","","",""
"","13606","Cadastro de usuário com e-mail inválido","","Tue May 20 17:18:52 BRT 2025","broken","Tue May 20 17:19:06 BRT 2025","","","",""
"","6059","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Tue May 20 17:15:01 BRT 2025","passed","Tue May 20 17:15:08 BRT 2025","","","",""
"","5323","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 17:18:20 BRT 2025","passed","Tue May 20 17:18:25 BRT 2025","","","",""
"","23213","Consultar um arquivo que não existe","","Tue May 20 17:16:17 BRT 2025","broken","Tue May 20 17:16:40 BRT 2025","","","",""
"","15080","Usuário Trading/Portifólio acessa a aplicação editar","","Tue May 20 17:20:41 BRT 2025","passed","Tue May 20 17:20:56 BRT 2025","","","",""
"","17508","Administrador tenta cadastrar um usuário já existente","","Tue May 20 17:19:48 BRT 2025","failed","Tue May 20 17:20:06 BRT 2025","","","",""
"","11962","Campos obrigatórios não preenchidos","","Tue May 20 17:19:30 BRT 2025","broken","Tue May 20 17:19:42 BRT 2025","","","",""
"","3326","Acesso não logado","","Tue May 20 17:20:06 BRT 2025","broken","Tue May 20 17:20:10 BRT 2025","","","",""
"","7808","Excluir um usuário existente","","Tue May 20 17:14:38 BRT 2025","passed","Tue May 20 17:14:46 BRT 2025","","","",""
"","2634","Administrador acessa a tela de usuários","","Tue May 20 17:14:05 BRT 2025","passed","Tue May 20 17:14:08 BRT 2025","","","",""
"","5271","Cancelar processo para adicionar um novo usuário","","Tue May 20 17:14:11 BRT 2025","passed","Tue May 20 17:14:16 BRT 2025","","","",""
"","480","Visualizar prêmios padrões","","Tue May 20 17:18:45 BRT 2025","passed","Tue May 20 17:18:46 BRT 2025","","","",""
"","776","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 17:18:44 BRT 2025","passed","Tue May 20 17:18:45 BRT 2025","","","",""
"","21099","Administrador acessa a aplicação operações Trading/Portifólio","","Tue May 20 17:17:24 BRT 2025","passed","Tue May 20 17:17:45 BRT 2025","","","",""
"","2986","Visualizar usuários cadastrados","","Tue May 20 17:14:08 BRT 2025","passed","Tue May 20 17:14:11 BRT 2025","","","",""
"","5888","Adicionar um novo usuário administrador","","Tue May 20 17:14:16 BRT 2025","passed","Tue May 20 17:14:22 BRT 2025","","","",""
"","344","Visualizar dashboard para I-REC","","Tue May 20 17:18:08 BRT 2025","passed","Tue May 20 17:18:08 BRT 2025","","","",""
"","6287","O usuário visualiza dados já cadastrados no módulo","","Tue May 20 17:15:08 BRT 2025","passed","Tue May 20 17:15:14 BRT 2025","","","",""
"","3231","Usuário Trading/Portifólio acessa a aplicação criar dados","","Tue May 20 17:21:10 BRT 2025","passed","Tue May 20 17:21:13 BRT 2025","","","",""
"","5271","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 17:18:15 BRT 2025","passed","Tue May 20 17:18:20 BRT 2025","","","",""
"","17082","Tentativa de acesso não logado","","Tue May 20 17:20:10 BRT 2025","failed","Tue May 20 17:20:27 BRT 2025","","","",""
"","11837","Alteração de dados do usuário com sucesso","","Tue May 20 17:19:06 BRT 2025","broken","Tue May 20 17:19:18 BRT 2025","","","",""
"","719","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 17:18:44 BRT 2025","passed","Tue May 20 17:18:44 BRT 2025","","","",""
