"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5238","Cancelar processo para adicionar um novo usuário","","Tue May 20 12:30:24 BRT 2025","passed","Tue May 20 12:30:29 BRT 2025","","","",""
"","8991","Editar um usuário existente","","Tue May 20 12:30:35 BRT 2025","passed","Tue May 20 12:30:44 BRT 2025","","","",""
"","2642","Administrador acessa a tela de usuários","","Tue May 20 12:30:18 BRT 2025","passed","Tue May 20 12:30:21 BRT 2025","","","",""
"","5786","Adicionar um novo usuário administrador","","Tue May 20 12:30:29 BRT 2025","passed","Tue May 20 12:30:35 BRT 2025","","","",""
"","2920","Visualizar usuários cadastrados","","Tue May 20 12:30:21 BRT 2025","passed","Tue May 20 12:30:24 BRT 2025","","","",""
"","7453","Cancelar exclusão de um usuário","","Tue May 20 12:30:44 BRT 2025","passed","Tue May 20 12:30:51 BRT 2025","","","",""
"","7562","Excluir um usuário existente","","Tue May 20 12:30:51 BRT 2025","passed","Tue May 20 12:30:59 BRT 2025","","","",""
