"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14718","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 15:31:42 BRT 2025","passed","Tue May 20 15:31:57 BRT 2025","","","",""
"","600","Visualizar prêmios padrões","","Tue May 20 15:32:29 BRT 2025","passed","Tue May 20 15:32:29 BRT 2025","","","",""
"","168908","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 15:28:53 BRT 2025","failed","Tue May 20 15:31:42 BRT 2025","","","",""
"","278","Visualizar dashboard para I-REC","","Tue May 20 15:28:51 BRT 2025","passed","Tue May 20 15:28:52 BRT 2025","","","",""
"","512","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 15:28:53 BRT 2025","passed","Tue May 20 15:28:53 BRT 2025","","","",""
"","849","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 15:32:23 BRT 2025","passed","Tue May 20 15:32:24 BRT 2025","","","",""
"","2900","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 15:31:57 BRT 2025","failed","Tue May 20 15:32:00 BRT 2025","","","",""
"","291","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 15:28:52 BRT 2025","passed","Tue May 20 15:28:52 BRT 2025","","","",""
"","8463","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 15:32:15 BRT 2025","passed","Tue May 20 15:32:23 BRT 2025","","","",""
"","939","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 15:32:27 BRT 2025","passed","Tue May 20 15:32:28 BRT 2025","","","",""
"","5065","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 15:32:10 BRT 2025","failed","Tue May 20 15:32:15 BRT 2025","","","",""
"","515","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 15:28:52 BRT 2025","passed","Tue May 20 15:28:53 BRT 2025","","","",""
"","271","Visualizar dashboard com diretrizes semanais","","Tue May 20 15:28:51 BRT 2025","passed","Tue May 20 15:28:51 BRT 2025","","","",""
"","381","Visualizar dashboard com diretrizes","","Tue May 20 15:28:51 BRT 2025","passed","Tue May 20 15:28:51 BRT 2025","","","",""
"","819","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 15:32:28 BRT 2025","passed","Tue May 20 15:32:29 BRT 2025","","","",""
"","2567","Exportar dados da diretriz Semanal apresentados em XLSX","","Tue May 20 15:32:24 BRT 2025","passed","Tue May 20 15:32:27 BRT 2025","","","",""
"","10314","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 15:32:00 BRT 2025","passed","Tue May 20 15:32:10 BRT 2025","","","",""
