"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10777","Exportar dados da diretriz I-REC apresentados em XLSX","","Thu May 22 16:02:37 BRT 2025","failed","Thu May 22 16:02:47 BRT 2025","","","",""
"","22421","Cadastro de usuário com e-mail inválido","","Thu May 22 16:03:52 BRT 2025","passed","Thu May 22 16:04:15 BRT 2025","","","",""
"","20650","Administrador acessa a aplicação operações módulo Comercial","","Thu May 22 16:01:26 BRT 2025","passed","Thu May 22 16:01:47 BRT 2025","","","",""
"","316","Usuário Trading/Portifólio acessa a aplicação prêmios","","Thu May 22 16:07:46 BRT 2025","passed","Thu May 22 16:07:46 BRT 2025","","","",""
"","1327","Acesso ao menu pelo Trading/Portifólio","","Thu May 22 16:07:46 BRT 2025","passed","Thu May 22 16:07:47 BRT 2025","","","",""
"","21362","Administrador acessa a aplicação operações Trading/Portifólio","","Thu May 22 16:01:05 BRT 2025","passed","Thu May 22 16:01:26 BRT 2025","","","",""
"","5755","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Thu May 22 16:02:01 BRT 2025","passed","Thu May 22 16:02:07 BRT 2025","","","",""
"","24759","Erro ao tentar cadastrar usuário que já existe","","Thu May 22 16:03:28 BRT 2025","passed","Thu May 22 16:03:52 BRT 2025","","","",""
"","23331","Administrador acessa a aplicação visualização das telas","","Thu May 22 16:00:41 BRT 2025","passed","Thu May 22 16:01:05 BRT 2025","","","",""
"","470","Usuário Trading/Portifólio acessa a aplicação visualizar","","Thu May 22 16:07:10 BRT 2025","passed","Thu May 22 16:07:10 BRT 2025","","","",""
"","14093","Usuário Trading/Portifólio acessa a aplicação excluir","","Thu May 22 16:07:29 BRT 2025","passed","Thu May 22 16:07:43 BRT 2025","","","",""
"","281","Visualizar dashboard com diretrizes semanais","","Thu May 22 16:01:48 BRT 2025","passed","Thu May 22 16:01:48 BRT 2025","","","",""
"","26617","Adicionar um novo usuário administrador","","Thu May 22 15:56:41 BRT 2025","passed","Thu May 22 15:57:07 BRT 2025","","","",""
"","5528","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Thu May 22 16:02:13 BRT 2025","passed","Thu May 22 16:02:18 BRT 2025","","","",""
"","5689","Verificar apresentação do histórico dos dados de diretrizes semanais","","Thu May 22 16:01:56 BRT 2025","passed","Thu May 22 16:02:01 BRT 2025","","","",""
"","15596","Cancelar processo para adicionar um novo usuário","","Thu May 22 15:56:25 BRT 2025","passed","Thu May 22 15:56:41 BRT 2025","","","",""
"","5755","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Thu May 22 16:02:18 BRT 2025","passed","Thu May 22 16:02:24 BRT 2025","","","",""
"","474","Verificar apresentação dos dados de diretrizes semanais","","Thu May 22 16:01:49 BRT 2025","passed","Thu May 22 16:01:50 BRT 2025","","","",""
"","27995","Consultar um arquivo de evidências com sucesso","","Thu May 22 15:59:05 BRT 2025","passed","Thu May 22 15:59:33 BRT 2025","","","",""
"","5675","Verificar apresentação do histórico dos dados de diretrizes diárias","","Thu May 22 16:01:50 BRT 2025","passed","Thu May 22 16:01:56 BRT 2025","","","",""
"","2680","Administrador acessa a tela de usuários","","Thu May 22 15:56:19 BRT 2025","passed","Thu May 22 15:56:22 BRT 2025","","","",""
"","6252","O usuário visualiza dados já cadastrados no módulo","","Thu May 22 15:58:24 BRT 2025","passed","Thu May 22 15:58:30 BRT 2025","","","",""
"","1533","O menu lateral deve estar presente na página","","Thu May 22 15:58:03 BRT 2025","passed","Thu May 22 15:58:04 BRT 2025","","","",""
"","2755","Usuário Trading/Portifólio acessa a aplicação criar dados","","Thu May 22 16:07:43 BRT 2025","passed","Thu May 22 16:07:46 BRT 2025","","","",""
"","5713","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Thu May 22 16:02:07 BRT 2025","passed","Thu May 22 16:02:13 BRT 2025","","","",""
"","24999","Consultar um arquivo que não existe","","Thu May 22 15:59:33 BRT 2025","passed","Thu May 22 15:59:58 BRT 2025","","","",""
"","17795","Excluir um usuário existente","","Thu May 22 15:57:45 BRT 2025","passed","Thu May 22 15:58:03 BRT 2025","","","",""
"","6135","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Thu May 22 15:58:18 BRT 2025","passed","Thu May 22 15:58:24 BRT 2025","","","",""
"","25563","Administrador tenta cadastrar um usuário já existente","","Thu May 22 16:05:21 BRT 2025","passed","Thu May 22 16:05:46 BRT 2025","","","",""
"","506","Verificar apresentação dos dados de diretrizes diárias","","Thu May 22 16:01:49 BRT 2025","passed","Thu May 22 16:01:49 BRT 2025","","","",""
"","11907","Exportar dados da diretriz Semanal apresentados em XLSX","","Thu May 22 16:02:25 BRT 2025","failed","Thu May 22 16:02:37 BRT 2025","","","",""
"","24543","Cadastro de usuário com sucesso","","Thu May 22 16:03:03 BRT 2025","passed","Thu May 22 16:03:28 BRT 2025","","","",""
"","27221","Acesso não logado","","Thu May 22 16:05:51 BRT 2025","failed","Thu May 22 16:06:18 BRT 2025","","","",""
"","42755","Administrador acessa a aplicação cadastro de usuário com perfis","","Thu May 22 15:59:58 BRT 2025","passed","Thu May 22 16:00:41 BRT 2025","","","",""
"","4605","Visualizar prêmios padrões","","Thu May 22 16:02:58 BRT 2025","passed","Thu May 22 16:03:03 BRT 2025","","","",""
"","726","Exportar dados da diretriz diária apresentados em XLSX","","Thu May 22 16:02:24 BRT 2025","passed","Thu May 22 16:02:25 BRT 2025","","","",""
"","4825","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Thu May 22 16:06:56 BRT 2025","passed","Thu May 22 16:07:01 BRT 2025","","","",""
