"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6197","O usuário visualiza dados já cadastrados no módulo","","Tue May 20 17:52:03 BRT 2025","passed","Tue May 20 17:52:10 BRT 2025","","","",""
"","4595","Usuário Trading/Portifólio acessa a aplicação prêmios padrão","","Tue May 20 17:58:08 BRT 2025","passed","Tue May 20 17:58:13 BRT 2025","","","",""
"","6696","O usuário seleciona o modulo Produtos IREC do menu lateral","","Tue May 20 17:51:51 BRT 2025","passed","Tue May 20 17:51:57 BRT 2025","","","",""
"","422","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 17:55:15 BRT 2025","passed","Tue May 20 17:55:16 BRT 2025","","","",""
"","24770","Consultar um arquivo que não existe","","Tue May 20 17:53:23 BRT 2025","passed","Tue May 20 17:53:47 BRT 2025","","","",""
"","5590","Acesso ao menu pelo Trading/Portifólio","","Tue May 20 17:58:45 BRT 2025","failed","Tue May 20 17:58:51 BRT 2025","","","",""
"","20499","Administrador acessa a aplicação operações módulo Comercial","","Tue May 20 17:54:52 BRT 2025","passed","Tue May 20 17:55:13 BRT 2025","","","",""
"","425","Usuário Trading/Portifólio acessa a aplicação visualizar","","Tue May 20 17:58:13 BRT 2025","passed","Tue May 20 17:58:13 BRT 2025","","","",""
"","5282","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 17:55:21 BRT 2025","passed","Tue May 20 17:55:26 BRT 2025","","","",""
"","290","Usuário autenticado e associado ao perfil","","Tue May 20 17:56:54 BRT 2025","failed","Tue May 20 17:56:54 BRT 2025","","","",""
"","15182","Usuário Trading/Portifólio acessa a aplicação editar","","Tue May 20 17:58:13 BRT 2025","passed","Tue May 20 17:58:28 BRT 2025","","","",""
"","3029","Visualizar usuários cadastrados","","Tue May 20 17:51:03 BRT 2025","passed","Tue May 20 17:51:06 BRT 2025","","","",""
"","13523","Usuário Trading/Portifólio acessa a aplicação excluir","","Tue May 20 17:58:28 BRT 2025","passed","Tue May 20 17:58:42 BRT 2025","","","",""
"","2612","Administrador acessa a tela de usuários","","Tue May 20 17:51:00 BRT 2025","passed","Tue May 20 17:51:03 BRT 2025","","","",""
"","371","Visualizar dashboard com diretrizes","","Tue May 20 17:55:14 BRT 2025","passed","Tue May 20 17:55:14 BRT 2025","","","",""
"","13437","Cadastro de usuário com e-mail inválido","","Tue May 20 17:55:58 BRT 2025","broken","Tue May 20 17:56:12 BRT 2025","","","",""
"","475","Visualizar prêmios padrões","","Tue May 20 17:55:51 BRT 2025","passed","Tue May 20 17:55:52 BRT 2025","","","",""
"","460","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 17:55:15 BRT 2025","passed","Tue May 20 17:55:15 BRT 2025","","","",""
"","660","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 17:55:51 BRT 2025","passed","Tue May 20 17:55:51 BRT 2025","","","",""
"","6244","Administrador cadastra um novo usuário","","Tue May 20 17:56:48 BRT 2025","passed","Tue May 20 17:56:54 BRT 2025","","","",""
"","23167","Administrador acessa a aplicação visualização das telas","","Tue May 20 17:54:08 BRT 2025","passed","Tue May 20 17:54:31 BRT 2025","","","",""
"","3182","Usuário Trading/Portifólio acessa a aplicação criar dados","","Tue May 20 17:58:42 BRT 2025","passed","Tue May 20 17:58:45 BRT 2025","","","",""
"","5294","Cancelar processo para adicionar um novo usuário","","Tue May 20 17:51:06 BRT 2025","passed","Tue May 20 17:51:11 BRT 2025","","","",""
"","289","Visualizar dashboard para I-REC","","Tue May 20 17:55:14 BRT 2025","passed","Tue May 20 17:55:14 BRT 2025","","","",""
"","5436","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 17:55:26 BRT 2025","passed","Tue May 20 17:55:32 BRT 2025","","","",""
"","11892","Erro ao tentar cadastrar usuário que já existe","","Tue May 20 17:56:24 BRT 2025","broken","Tue May 20 17:56:36 BRT 2025","","","",""
"","7546","Excluir um usuário existente","","Tue May 20 17:51:34 BRT 2025","passed","Tue May 20 17:51:42 BRT 2025","","","",""
"","1537","O menu lateral deve estar presente na página","","Tue May 20 17:51:42 BRT 2025","passed","Tue May 20 17:51:44 BRT 2025","","","",""
"","274","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 17:55:14 BRT 2025","passed","Tue May 20 17:55:15 BRT 2025","","","",""
"","20402","Administrador acessa a aplicação cadastro de usuário com perfis","","Tue May 20 17:53:48 BRT 2025","passed","Tue May 20 17:54:08 BRT 2025","","","",""
"","11844","Campos obrigatórios não preenchidos","","Tue May 20 17:56:36 BRT 2025","broken","Tue May 20 17:56:47 BRT 2025","","","",""
"","5256","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 17:55:37 BRT 2025","passed","Tue May 20 17:55:42 BRT 2025","","","",""
"","6141","O usuário seleciona o modulo Produtos Curto Prazo do menu lateral","","Tue May 20 17:51:57 BRT 2025","passed","Tue May 20 17:52:03 BRT 2025","","","",""
"","20984","Administrador acessa a aplicação operações Trading/Portifólio","","Tue May 20 17:54:31 BRT 2025","passed","Tue May 20 17:54:52 BRT 2025","","","",""
"","24540","Acesso não logado","","Tue May 20 17:57:12 BRT 2025","broken","Tue May 20 17:57:37 BRT 2025","","","",""
"","5304","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 17:55:32 BRT 2025","passed","Tue May 20 17:55:37 BRT 2025","","","",""
"","735","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 17:55:48 BRT 2025","passed","Tue May 20 17:55:48 BRT 2025","","","",""
"","4546","Usuário Trading/Portifólio acessa a aplicação diretrizes","","Tue May 20 17:57:59 BRT 2025","passed","Tue May 20 17:58:04 BRT 2025","","","",""
"","5386","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 17:55:42 BRT 2025","passed","Tue May 20 17:55:48 BRT 2025","","","",""
