"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5612","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 15:06:32 BRT 2025","passed","Tue May 20 15:06:38 BRT 2025","","","",""
"","1538","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 15:06:45 BRT 2025","passed","Tue May 20 15:06:47 BRT 2025","","","",""
"","302","Visualizar dashboard com diretrizes semanais","","Tue May 20 15:06:24 BRT 2025","passed","Tue May 20 15:06:24 BRT 2025","","","",""
"","452","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 15:06:25 BRT 2025","passed","Tue May 20 15:06:25 BRT 2025","","","",""
"","315","Visualizar dashboard para I-REC","","Tue May 20 15:06:24 BRT 2025","passed","Tue May 20 15:06:24 BRT 2025","","","",""
"","860","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 15:06:38 BRT 2025","failed","Tue May 20 15:06:39 BRT 2025","","","",""
"","5805","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 15:06:25 BRT 2025","passed","Tue May 20 15:06:31 BRT 2025","","","",""
"","374","Visualizar dashboard com diretrizes","","Tue May 20 15:06:23 BRT 2025","passed","Tue May 20 15:06:24 BRT 2025","","","",""
"","807","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 15:06:44 BRT 2025","failed","Tue May 20 15:06:45 BRT 2025","","","",""
"","732","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 15:06:49 BRT 2025","passed","Tue May 20 15:06:50 BRT 2025","","","",""
"","2208","Exportar dados da diretriz Semanal apresentados em XLSX","","Tue May 20 15:06:47 BRT 2025","passed","Tue May 20 15:06:49 BRT 2025","","","",""
"","5673","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 15:06:39 BRT 2025","passed","Tue May 20 15:06:44 BRT 2025","","","",""
"","554","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 15:06:24 BRT 2025","passed","Tue May 20 15:06:25 BRT 2025","","","",""
"","830","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 15:06:31 BRT 2025","failed","Tue May 20 15:06:32 BRT 2025","","","",""
"","540","Visualizar prêmios padrões","","Tue May 20 15:06:50 BRT 2025","passed","Tue May 20 15:06:51 BRT 2025","","","",""
"","684","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 15:06:50 BRT 2025","passed","Tue May 20 15:06:50 BRT 2025","","","",""
"","278","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 15:06:24 BRT 2025","passed","Tue May 20 15:06:24 BRT 2025","","","",""
