"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","709","Exportar dados da diretriz I-REC apresentados em XLSX","","Tue May 20 15:12:51 BRT 2025","passed","Tue May 20 15:12:51 BRT 2025","","","",""
"","5920","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes semanais","","Tue May 20 15:12:35 BRT 2025","passed","Tue May 20 15:12:41 BRT 2025","","","",""
"","381","Visualizar dashboard com diretrizes","","Tue May 20 15:12:24 BRT 2025","passed","Tue May 20 15:12:24 BRT 2025","","","",""
"","713","Exportar dados da diretriz curto prazo apresentados em XLSX","","Tue May 20 15:12:51 BRT 2025","passed","Tue May 20 15:12:52 BRT 2025","","","",""
"","289","Visualizar dashboard com diretrizes semanais","","Tue May 20 15:12:24 BRT 2025","passed","Tue May 20 15:12:25 BRT 2025","","","",""
"","1446","Verificar apresentação do histórico dos dados de diretrizes diárias","","Tue May 20 15:12:26 BRT 2025","failed","Tue May 20 15:12:28 BRT 2025","","","",""
"","460","Verificar apresentação dos dados de diretrizes semanais","","Tue May 20 15:12:26 BRT 2025","passed","Tue May 20 15:12:26 BRT 2025","","","",""
"","844","Verificar apresentação de dados BBCE do histórico dos dados de diretrizes diárias","","Tue May 20 15:12:34 BRT 2025","failed","Tue May 20 15:12:35 BRT 2025","","","",""
"","308","Visualizar dashboard com diretrizes de curto prazo","","Tue May 20 15:12:25 BRT 2025","passed","Tue May 20 15:12:25 BRT 2025","","","",""
"","6496","Verificar apresentação do histórico dos dados de diretrizes semanais","","Tue May 20 15:12:28 BRT 2025","passed","Tue May 20 15:12:34 BRT 2025","","","",""
"","755","Visualizar prêmios padrões","","Tue May 20 15:12:52 BRT 2025","passed","Tue May 20 15:12:53 BRT 2025","","","",""
"","375","Visualizar dashboard para I-REC","","Tue May 20 15:12:25 BRT 2025","passed","Tue May 20 15:12:25 BRT 2025","","","",""
"","5893","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes semanais","","Tue May 20 15:12:42 BRT 2025","passed","Tue May 20 15:12:48 BRT 2025","","","",""
"","870","Verificar apresentação de dados DCIDE do histórico dos dados de diretrizes diárias","","Tue May 20 15:12:41 BRT 2025","failed","Tue May 20 15:12:42 BRT 2025","","","",""
"","562","Verificar apresentação dos dados de diretrizes diárias","","Tue May 20 15:12:25 BRT 2025","passed","Tue May 20 15:12:26 BRT 2025","","","",""
"","2044","Exportar dados da diretriz Semanal apresentados em XLSX","","Tue May 20 15:12:48 BRT 2025","passed","Tue May 20 15:12:51 BRT 2025","","","",""
"","664","Exportar dados da diretriz diária apresentados em XLSX","","Tue May 20 15:12:48 BRT 2025","passed","Tue May 20 15:12:48 BRT 2025","","","",""
